id,provincia_id,codigo,nombre,capital,created_at,updated_at
832,33,230205,HUANUARA,HUANUARA,2025-10-27 19:17:40,2025-10-27 19:17:40
833,129,130613,SINSICAP,SINSICAP,2025-10-27 19:17:40,2025-10-27 19:17:40
834,74,131103,MARMOT,MARMOT /13,2025-10-27 19:17:40,2025-10-27 19:17:40
835,13,130208,CASA GRANDE,CASA GRANDE,2025-10-27 19:17:40,2025-10-27 19:17:40
836,60,060505,SAN BENITO,SAN BENITO,2025-10-27 19:17:40,2025-10-27 19:17:40
837,92,150703,CALLAHUANCA,CALLAHUANCA,2025-10-27 19:17:40,2025-10-27 19:17:40
838,133,130701,SAN PEDRO DE LLOC,SAN PEDRO DE LLOC,2025-10-27 19:17:40,2025-10-27 19:17:40
839,174,230101,TACNA,TACNA,2025-10-27 19:17:40,2025-10-27 19:17:40
840,174,230102,ALTO DE LA ALIANZA,LA ESPERANZA,2025-10-27 19:17:40,2025-10-27 19:17:40
841,100,120434,YAUYOS,YAUYOS,2025-10-27 19:17:40,2025-10-27 19:17:40
842,174,230106,PACHIA,PACHIA,2025-10-27 19:17:40,2025-10-27 19:17:40
843,178,230403,ESTIQUE,ESTIQUE,2025-10-27 19:17:40,2025-10-27 19:17:40
844,174,230105,INCLAN,SAMA GRANDE,2025-10-27 19:17:40,2025-10-27 19:17:40
845,101,230301,LOCUMBA,LOCUMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
846,174,230107,PALCA,PALCA,2025-10-27 19:17:40,2025-10-27 19:17:40
847,97,180303,PACOCHA,PUEBLO NUEVO,2025-10-27 19:17:40,2025-10-27 19:17:40
848,178,230408,TICACO,TICACO,2025-10-27 19:17:40,2025-10-27 19:17:40
849,101,230302,ILABAYA,ILABAYA,2025-10-27 19:17:40,2025-10-27 19:17:40
850,98,040706,PUNTA DE BOMBON,PUNTA DE BOMBON,2025-10-27 19:17:40,2025-10-27 19:17:40
851,178,230406,SUSAPAYA,SUSAPAYA,2025-10-27 19:17:40,2025-10-27 19:17:40
852,69,210502,CAPAZO,CAPAZO,2025-10-27 19:17:40,2025-10-27 19:17:40
853,52,210405,PISACOMA,PISACOMA,2025-10-27 19:17:40,2025-10-27 19:17:40
854,52,210404,KELLUYO,KELLUYO,2025-10-27 19:17:40,2025-10-27 19:17:40
855,120,180105,SAN CRISTOBAL,CALACOA,2025-10-27 19:17:40,2025-10-27 19:17:40
856,12,040127,YARABAMBA,YARABAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
857,12,040114,POLOBAYA,POLOBAYA GRANDE,2025-10-27 19:17:40,2025-10-27 19:17:40
858,73,180208,PUQUINA,PUQUINA,2025-10-27 19:17:40,2025-10-27 19:17:40
859,52,210403,HUACULLANI,HUACULLANI,2025-10-27 19:17:40,2025-10-27 19:17:40
860,12,040108,LA JOYA,LA JOYA,2025-10-27 19:17:40,2025-10-27 19:17:40
861,12,040112,PAUCARPATA,PAUCARPATA,2025-10-27 19:17:40,2025-10-27 19:17:40
862,12,040121,SANTA RITA DE SIGUAS,SANTA RITA DE SIGUAS,2025-10-27 19:17:40,2025-10-27 19:17:40
863,12,040101,AREQUIPA,AREQUIPA,2025-10-27 19:17:40,2025-10-27 19:17:40
864,73,180207,MATALAQUE,MATALAQUE,2025-10-27 19:17:40,2025-10-27 19:17:40
865,12,040124,UCHUMAYO,UCHUMAYO,2025-10-27 19:17:40,2025-10-27 19:17:40
866,100,120409,HUARIPAMPA,HUARIPAMPA,2025-10-27 19:17:40,2025-10-27 19:17:40
867,30,040205,NICOLAS DE PIEROLA,SAN GREGORIO,2025-10-27 19:17:40,2025-10-27 19:17:40
868,12,040118,SAN JUAN DE SIGUAS,SAN JUAN DE SIGUAS /2,2025-10-27 19:17:40,2025-10-27 19:17:40
869,73,180202,CHOJATA,CHOJATA,2025-10-27 19:17:40,2025-10-27 19:17:40
870,30,040204,MARISCAL CACERES,SAN JOSE,2025-10-27 19:17:40,2025-10-27 19:17:40
871,52,210406,POMATA,POMATA,2025-10-27 19:17:40,2025-10-27 19:17:40
872,41,040413,URACA,CORIRE,2025-10-27 19:17:40,2025-10-27 19:17:40
873,69,210503,PILCUYO,PILCUYO,2025-10-27 19:17:40,2025-10-27 19:17:40
874,73,180204,ICHUÑA,ICHUÑA,2025-10-27 19:17:40,2025-10-27 19:17:40
875,149,210113,SAN ANTONIO,SAN ANTONIO DE ESQUILACHE /15,2025-10-27 19:17:40,2025-10-27 19:17:40
876,43,040508,HUANCA,HUANCA,2025-10-27 19:17:40,2025-10-27 19:17:40
877,30,040203,MARIANO NICOLAS VALCARCEL,URASQUI,2025-10-27 19:17:40,2025-10-27 19:17:40
878,149,210114,TIQUILLACA,TIQUILLACA,2025-10-27 19:17:40,2025-10-27 19:17:40
879,57,040606,RIO GRANDE,IQUIPI,2025-10-27 19:17:40,2025-10-27 19:17:40
880,37,040307,CHALA,CHALA,2025-10-27 19:17:40,2025-10-27 19:17:40
881,43,040502,ACHOMA,ACHOMA,2025-10-27 19:17:40,2025-10-27 19:17:40
882,149,210110,PAUCARCOLLA,PAUCARCOLLA,2025-10-27 19:17:40,2025-10-27 19:17:40
883,85,090108,IZCUCHACA,IZCUCHACA,2025-10-27 19:17:40,2025-10-27 19:17:40
884,41,040412,UÑON,UÑON,2025-10-27 19:17:40,2025-10-27 19:17:40
885,149,210104,ATUNCOLLA,ATUNCOLLA,2025-10-27 19:17:40,2025-10-27 19:17:40
886,43,040507,HUAMBO,HUAMBO,2025-10-27 19:17:40,2025-10-27 19:17:40
887,43,040503,CABANACONDE,CABANACONDE,2025-10-27 19:17:40,2025-10-27 19:17:40
888,85,090107,HUAYLLAHUARA,HUAYLLAHUARA,2025-10-27 19:17:40,2025-10-27 19:17:40
889,164,211102,CABANA,CABANA,2025-10-27 19:17:40,2025-10-27 19:17:40
890,68,100316,QUIVILLA,QUIVILLA,2025-10-27 19:17:40,2025-10-27 19:17:40
891,41,040403,AYO,AYO,2025-10-27 19:17:40,2025-10-27 19:17:40
892,89,020103,COLCABAMBA,COLCABAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
893,37,040313,YAUCA,YAUCA,2025-10-27 19:17:40,2025-10-27 19:17:40
894,95,090604,HUAYACUNDO ARMA,HUAYACUNDO ARMA,2025-10-27 19:17:40,2025-10-27 19:17:40
895,41,040408,MACHAGUAY,MACHAGUAY,2025-10-27 19:17:40,2025-10-27 19:17:40
896,37,040304,ATIQUIPA,ATIQUIPA,2025-10-27 19:17:40,2025-10-27 19:17:40
897,109,210702,CABANILLA,CABANILLA,2025-10-27 19:17:40,2025-10-27 19:17:40
898,164,211104,CARACOTO,CARACOTO,2025-10-27 19:17:40,2025-10-27 19:17:40
899,86,120104,CARHUACALLANGA,CARHUACALLANGA,2025-10-27 19:17:40,2025-10-27 19:17:40
900,57,040604,CHICHAS,CHICHAS,2025-10-27 19:17:40,2025-10-27 19:17:40
901,41,040402,ANDAGUA,ANDAGUA,2025-10-27 19:17:40,2025-10-27 19:17:40
902,37,040306,CAHUACHO,CAHUACHO,2025-10-27 19:17:40,2025-10-27 19:17:40
903,43,040510,LARI,LARI,2025-10-27 19:17:40,2025-10-27 19:17:40
904,37,040312,QUICACHA,QUICACHA,2025-10-27 19:17:40,2025-10-27 19:17:40
905,80,100502,ARANCAY,ARANCAY,2025-10-27 19:17:40,2025-10-27 19:17:40
906,166,021805,MORO,MORO,2025-10-27 19:17:40,2025-10-27 19:17:40
907,193,022001,YUNGAY,YUNGAY,2025-10-27 19:17:40,2025-10-27 19:17:40
908,94,021203,HUATA,HUATA,2025-10-27 19:17:40,2025-10-27 19:17:40
909,166,021806,NEPEÑA,NEPEÑA,2025-10-27 19:17:40,2025-10-27 19:17:40
910,11,020303,CHACCHO,CHACCHO,2025-10-27 19:17:40,2025-10-27 19:17:40
911,94,021206,PAMPAROMAS,PAMPAROMAS,2025-10-27 19:17:40,2025-10-27 19:17:40
912,166,021808,SANTA,SANTA,2025-10-27 19:17:40,2025-10-27 19:17:40
913,94,021201,CARAZ,CARAZ,2025-10-27 19:17:40,2025-10-27 19:17:40
914,147,021603,PAROBAMBA,PAROBAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
915,123,210809,UMACHIRI,UMACHIRI,2025-10-27 19:17:40,2025-10-27 19:17:40
916,18,210201,AZANGARO,AZANGARO,2025-10-27 19:17:40,2025-10-27 19:17:40
917,158,211004,QUILCAPUNCU,QUILCAPUNCU,2025-10-27 19:17:40,2025-10-27 19:17:40
918,71,080808,ALTO PICHIGUA,ACCOCUNCA,2025-10-27 19:17:40,2025-10-27 19:17:40
919,71,080806,PICHIGUA,PICHIGUA,2025-10-27 19:17:40,2025-10-27 19:17:40
920,190,101104,APARICIO POMARES,CHUPAN,2025-10-27 19:17:40,2025-10-27 19:17:40
921,153,021701,RECUAY,RECUAY,2025-10-27 19:17:40,2025-10-27 19:17:40
922,68,100323,YANAS,YANAS,2025-10-27 19:17:40,2025-10-27 19:17:40
923,110,101004,QUEROPALCA,QUEROPALCA,2025-10-27 19:17:40,2025-10-27 19:17:40
924,48,140104,ETEN PUERTO,ETEN PUERTO,2025-10-27 19:17:40,2025-10-27 19:17:40
925,23,020501,CHIQUIAN,CHIQUIAN,2025-10-27 19:17:40,2025-10-27 19:17:40
926,79,220403,EL ESLABON,EL ESLABON,2025-10-27 19:17:40,2025-10-27 19:17:40
927,6,100201,AMBO,AMBO,2025-10-27 19:17:40,2025-10-27 19:17:40
928,47,130403,PUEBLO NUEVO,PUEBLO NUEVO,2025-10-27 19:17:40,2025-10-27 19:17:40
929,160,061007,JOSE SABOGAL,VENECIA,2025-10-27 19:17:40,2025-10-27 19:17:40
930,89,020109,PAMPAS GRANDE,PAMPAS GRANDE,2025-10-27 19:17:40,2025-10-27 19:17:40
931,137,021510,SANTA ROSA,SANTA ROSA,2025-10-27 19:17:40,2025-10-27 19:17:40
932,149,210109,MAÑAZO,MAÑAZO,2025-10-27 19:17:40,2025-10-27 19:17:40
933,76,100110,YARUMAYO,YARUMAYO,2025-10-27 19:17:40,2025-10-27 19:17:40
934,149,210115,VILQUE,VILQUE,2025-10-27 19:17:40,2025-10-27 19:17:40
935,190,101105,JACAS CHICO,SAN CRISTOBAL DE JACAS CHICO,2025-10-27 19:17:40,2025-10-27 19:17:40
936,43,040516,TAPAY,TAPAY,2025-10-27 19:17:40,2025-10-27 19:17:40
937,23,020504,AQUIA,AQUIA,2025-10-27 19:17:40,2025-10-27 19:17:40
938,68,100301,LA UNION,LA UNION,2025-10-27 19:17:40,2025-10-27 19:17:40
939,4,020205,SUCCHA,SUCCHA,2025-10-27 19:17:40,2025-10-27 19:17:40
940,190,101106,OBAS,OBAS,2025-10-27 19:17:40,2025-10-27 19:17:40
941,4,020203,HUACLLAN,HUACLLAN,2025-10-27 19:17:40,2025-10-27 19:17:40
942,68,100313,PACHAS,PACHAS,2025-10-27 19:17:40,2025-10-27 19:17:40
943,89,020110,PARIACOTO,PARIACOTO,2025-10-27 19:17:40,2025-10-27 19:17:40
944,89,020105,INDEPENDENCIA,CENTENARIO,2025-10-27 19:17:40,2025-10-27 19:17:40
945,71,080807,SUYCKUTAMBO,SUYCKUTAMBO /5,2025-10-27 19:17:40,2025-10-27 19:17:40
946,106,040805,PAMPAMARCA,MUNGUI,2025-10-27 19:17:40,2025-10-27 19:17:40
947,45,010103,BALSAS,BALSAS,2025-10-27 19:17:40,2025-10-27 19:17:40
948,144,220710,TRES UNIDOS,TRES UNIDOS,2025-10-27 19:17:40,2025-10-27 19:17:40
949,44,060304,HUASMIN,HUASMIN,2025-10-27 19:17:40,2025-10-27 19:17:40
950,51,060415,QUEROCOTO,QUEROCOTO,2025-10-27 19:17:40,2025-10-27 19:17:40
951,99,060812,SANTA ROSA,SANTA ROSA,2025-10-27 19:17:40,2025-10-27 19:17:40
952,51,060418,TOCMOCHE,TOCMOCHE,2025-10-27 19:17:40,2025-10-27 19:17:40
953,51,060416,SAN JUAN DE LICUPIS,LICUPIS,2025-10-27 19:17:40,2025-10-27 19:17:40
954,42,090406,COCAS,COCAS,2025-10-27 19:17:40,2025-10-27 19:17:40
955,90,021008,HUANTAR,HUANTAR,2025-10-27 19:17:40,2025-10-27 19:17:40
956,15,250204,YURUA,BREU,2025-10-27 19:17:40,2025-10-27 19:17:40
957,89,020102,COCHABAMBA,COCHABAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
958,40,020804,YAUTAN,YAUTAN,2025-10-27 19:17:40,2025-10-27 19:17:40
959,89,020106,JANGAS,JANGAS,2025-10-27 19:17:40,2025-10-27 19:17:40
960,26,060201,CAJABAMBA,CAJABAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
961,85,090106,HUACHOCOLPA,HUACHOCOLPA,2025-10-27 19:17:40,2025-10-27 19:17:40
962,29,080404,LARES,LARES,2025-10-27 19:17:40,2025-10-27 19:17:40
963,42,090411,SANTA ANA,SANTA ANA,2025-10-27 19:17:40,2025-10-27 19:17:40
964,53,080706,LLUSCO,LLUSCO,2025-10-27 19:17:40,2025-10-27 19:17:40
965,71,080804,OCORURO,OCORURO,2025-10-27 19:17:40,2025-10-27 19:17:40
966,53,080704,COLQUEMARCA,COLQUEMARCA,2025-10-27 19:17:40,2025-10-27 19:17:40
967,63,030506,CHALLHUAHUACHO,CHALLHUAHUACHO,2025-10-27 19:17:40,2025-10-27 19:17:40
968,42,090405,CHUPAMARCA,CHUPAMARCA,2025-10-27 19:17:40,2025-10-27 19:17:40
969,42,090404,CAPILLAS,CAPILLAS,2025-10-27 19:17:40,2025-10-27 19:17:40
970,29,080401,CALCA,CALCA,2025-10-27 19:17:40,2025-10-27 19:17:40
971,42,090409,MOLLEPAMPA,MOLLEPAMPA,2025-10-27 19:17:40,2025-10-27 19:17:40
972,51,060403,CHADIN,CHADIN,2025-10-27 19:17:40,2025-10-27 19:17:40
973,51,060411,LLAMA,LLAMA,2025-10-27 19:17:40,2025-10-27 19:17:40
974,8,090306,CONGALLA,CONGALLA,2025-10-27 19:17:40,2025-10-27 19:17:40
975,2,090203,ANTA,ANTA,2025-10-27 19:17:40,2025-10-27 19:17:40
976,115,010506,INGUILPATA,INGUILPATA,2025-10-27 19:17:40,2025-10-27 19:17:40
977,2,090201,ACOBAMBA,ACOBAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
978,7,030215,SANTA MARIA DE CHICMO,SANTA MARIA DE CHICMO,2025-10-27 19:17:40,2025-10-27 19:17:40
979,104,080901,SANTA ANA,QUILLABAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
980,192,151019,LINCHA,LINCHA,2025-10-27 19:17:40,2025-10-27 19:17:40
981,45,010108,HUANCAS,HUANCAS,2025-10-27 19:17:40,2025-10-27 19:17:40
982,109,210703,CALAPUJA,CALAPUJA,2025-10-27 19:17:40,2025-10-27 19:17:40
983,140,081001,PARURO,PARURO,2025-10-27 19:17:40,2025-10-27 19:17:40
984,140,081005,HUANOQUITE,HUANOQUITE,2025-10-27 19:17:40,2025-10-27 19:17:40
985,7,030201,ANDAHUAYLAS,ANDAHUAYLAS,2025-10-27 19:17:40,2025-10-27 19:17:40
986,32,080607,SAN PEDRO,SAN PEDRO,2025-10-27 19:17:40,2025-10-27 19:17:40
987,75,030707,PATAYPAMPA,PATAYPAMPA,2025-10-27 19:17:40,2025-10-27 19:17:40
988,17,030410,POCOHUANCA,POCOHUANCA,2025-10-27 19:17:40,2025-10-27 19:17:40
989,10,030306,PACHACONAS,PACHACONAS,2025-10-27 19:17:40,2025-10-27 19:17:40
990,34,050204,MARIA PARADO DE BELLIDO,POMABAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
991,17,030412,SAÑAYCA,SAÑAYCA,2025-10-27 19:17:40,2025-10-27 19:17:40
992,63,030504,HAQUIRA,HAQUIRA,2025-10-27 19:17:40,2025-10-27 19:17:40
993,7,030210,PAMPACHIRI,PAMPACHIRI,2025-10-27 19:17:40,2025-10-27 19:17:40
994,105,050508,TAMBO,TAMBO,2025-10-27 19:17:40,2025-10-27 19:17:40
995,104,080907,KIMBIRI,KIMBIRI,2025-10-27 19:17:40,2025-10-27 19:17:40
996,104,080910,PICHARI,PICHARI,2025-10-27 19:17:40,2025-10-27 19:17:40
997,50,030604,HUACCANA,HUACCANA,2025-10-27 19:17:40,2025-10-27 19:17:40
998,105,050511,ORONCCOY,ORONCCOY,2025-10-27 19:17:40,2025-10-27 19:17:40
999,87,050407,SIVIA,SIVIA,2025-10-27 19:17:40,2025-10-27 19:17:40
1000,87,050408,LLOCHEGUA,LLOCHEGUA,2025-10-27 19:17:40,2025-10-27 19:17:40
1001,105,050509,SAMUGARI,PALMAPAMPA,2025-10-27 19:17:40,2025-10-27 19:17:40
1002,105,050501,SAN MIGUEL,SAN MIGUEL,2025-10-27 19:17:40,2025-10-27 19:17:40
1003,105,050510,ANCHIHUAY,ANCHIHUAY,2025-10-27 19:17:40,2025-10-27 19:17:40
1004,87,050409,CANAYRE,CANAYRE,2025-10-27 19:17:40,2025-10-27 19:17:40
1005,161,220913,SAUCE,SAUCE,2025-10-27 19:17:40,2025-10-27 19:17:40
1006,45,010110,LEIMEBAMBA,LEIMEBAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
1007,26,060203,CONDEBAMBA,CAUDAY,2025-10-27 19:17:40,2025-10-27 19:17:40
1008,115,010518,SAN JERONIMO,PACLAS,2025-10-27 19:17:40,2025-10-27 19:17:40
1009,186,010705,JAMALCA,JAMALCA,2025-10-27 19:17:40,2025-10-27 19:17:40
1010,99,060811,SAN JOSE DEL ALTO,SAN JOSE DEL ALTO,2025-10-27 19:17:40,2025-10-27 19:17:40
1011,85,090113,NUEVO OCCORO,OCCORO,2025-10-27 19:17:40,2025-10-27 19:17:40
1012,122,160101,IQUITOS,IQUITOS,2025-10-27 19:17:40,2025-10-27 19:17:40
1013,65,060605,LA RAMADA,LA RAMADA,2025-10-27 19:17:40,2025-10-27 19:17:40
1014,19,010206,LA PECA,LA PECA,2025-10-27 19:17:40,2025-10-27 19:17:40
1015,183,240103,LA CRUZ,CALETA CRUZ,2025-10-27 19:17:40,2025-10-27 19:17:40
1016,45,010101,CHACHAPOYAS,CHACHAPOYAS,2025-10-27 19:17:40,2025-10-27 19:17:40
1017,115,010508,LONYA CHICO,LONYA CHICO,2025-10-27 19:17:40,2025-10-27 19:17:40
1018,45,010112,MAGDALENA,MAGDALENA,2025-10-27 19:17:40,2025-10-27 19:17:40
1019,11,020306,SAN JUAN DE RONTOY,SAN JUAN DE RONTOY,2025-10-27 19:17:40,2025-10-27 19:17:40
1020,90,021003,CAJAY,CAJAY,2025-10-27 19:17:40,2025-10-27 19:17:40
1021,115,010507,LONGUITA,LONGUITA,2025-10-27 19:17:40,2025-10-27 19:17:40
1022,11,020302,ACZO,ACZO,2025-10-27 19:17:40,2025-10-27 19:17:40
1023,51,060412,MIRACOSTA,MIRACOSTA,2025-10-27 19:17:40,2025-10-27 19:17:40
1024,65,060613,SANTO TOMAS,SANTO TOMAS,2025-10-27 19:17:40,2025-10-27 19:17:40
1025,156,010612,VISTA ALEGRE,VISTA ALEGRE,2025-10-27 19:17:40,2025-10-27 19:17:40
1026,24,010303,CHURUJA,CHURUJA,2025-10-27 19:17:40,2025-10-27 19:17:40
1027,65,060606,PIMPINGOS,PIMPINGOS,2025-10-27 19:17:40,2025-10-27 19:17:40
1028,146,200107,CURA MORI,CUCUNGARA,2025-10-27 19:17:40,2025-10-27 19:17:40
1029,186,010706,LONYA GRANDE,LONYA GRANDE,2025-10-27 19:17:40,2025-10-27 19:17:40
1030,45,010116,OLLEROS,OLLEROS,2025-10-27 19:17:40,2025-10-27 19:17:40
1031,146,200109,LA ARENA,LA ARENA,2025-10-27 19:17:40,2025-10-27 19:17:40
1032,51,060414,PION,PION,2025-10-27 19:17:40,2025-10-27 19:17:40
1033,40,020802,BUENA VISTA ALTA,BUENA VISTA ALTA,2025-10-27 19:17:40,2025-10-27 19:17:40
1034,90,021005,HUACACHI,HUACACHI,2025-10-27 19:17:40,2025-10-27 19:17:40
1035,38,020606,MARCARA,MARCARA,2025-10-27 19:17:40,2025-10-27 19:17:40
1036,38,020605,ATAQUERO,CARHUAC,2025-10-27 19:17:40,2025-10-27 19:17:40
1037,94,021208,SANTA CRUZ,HUARIPAMPA,2025-10-27 19:17:40,2025-10-27 19:17:40
1038,55,090501,CHURCAMPA,CHURCAMPA,2025-10-27 19:17:40,2025-10-27 19:17:40
1039,55,090502,ANCO,LA ESMERALDA,2025-10-27 19:17:40,2025-10-27 19:17:40
1040,128,021409,SAN PEDRO,COPA,2025-10-27 19:17:40,2025-10-27 19:17:40
1041,128,021405,COCHAS,HUANCHAY,2025-10-27 19:17:40,2025-10-27 19:17:40
1042,156,010608,MILPUC,MILPUC,2025-10-27 19:17:40,2025-10-27 19:17:40
1043,23,020507,COLQUIOC,CHASQUITAMBO,2025-10-27 19:17:40,2025-10-27 19:17:40
1044,171,021910,SICSIBAMBA,UMBE,2025-10-27 19:17:40,2025-10-27 19:17:40
1045,171,021902,ACOBAMBA,ACOBAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
1046,137,021508,PALLASCA,PALLASCA,2025-10-27 19:17:40,2025-10-27 19:17:40
1047,62,020907,YUPAN,YUPAN,2025-10-27 19:17:40,2025-10-27 19:17:40
1048,61,250104,MASISEA,MASISEA,2025-10-27 19:17:40,2025-10-27 19:17:40
1049,171,021907,QUICHES,QUICHES,2025-10-27 19:17:40,2025-10-27 19:17:40
1050,171,021905,CHINGALPO,CHINGALPO,2025-10-27 19:17:40,2025-10-27 19:17:40
1051,106,040809,TAURIA,TAURIA,2025-10-27 19:17:40,2025-10-27 19:17:40
1052,37,040310,JAQUI,JAQUI,2025-10-27 19:17:40,2025-10-27 19:17:40
1053,106,040808,SAYLA,SAYLA,2025-10-27 19:17:40,2025-10-27 19:17:40
1054,141,190108,SAN FRANCISCO DE ASIS DE YARUSYACAN,YARUSYACAN,2025-10-27 19:17:40,2025-10-27 19:17:40
1055,124,210903,HUAYRAPATA,HUAYRAPATA,2025-10-27 19:17:40,2025-10-27 19:17:40
1056,106,040807,QUECHUALLA,VELINGA,2025-10-27 19:17:40,2025-10-27 19:17:40
1057,106,040810,TOMEPAMPA,TOMEPAMPA,2025-10-27 19:17:40,2025-10-27 19:17:40
1058,106,040801,COTAHUASI,COTAHUASI,2025-10-27 19:17:40,2025-10-27 19:17:40
1059,154,160507,SAQUENA,BAGAZAN,2025-10-27 19:17:40,2025-10-27 19:17:40
1060,43,040515,SIBAYO,SIBAYO,2025-10-27 19:17:40,2025-10-27 19:17:40
1061,37,040311,LOMAS,LOMAS,2025-10-27 19:17:40,2025-10-27 19:17:40
1062,106,040803,CHARCANA,CHARCANA,2025-10-27 19:17:40,2025-10-27 19:17:40
1063,29,080406,SAN SALVADOR,SAN SALVADOR,2025-10-27 19:17:40,2025-10-27 19:17:40
1064,71,080802,CONDOROMA,CONDOROMA,2025-10-27 19:17:40,2025-10-27 19:17:40
1065,109,210710,VILAVILA,VILAVILA,2025-10-27 19:17:40,2025-10-27 19:17:40
1066,106,040802,ALCA,ALCA,2025-10-27 19:17:40,2025-10-27 19:17:40
1067,39,020702,SAN NICOLAS,SAN NICOLAS,2025-10-27 19:17:40,2025-10-27 19:17:40
1068,119,021305,LLAMA,LLAMA,2025-10-27 19:17:40,2025-10-27 19:17:40
1069,147,021602,HUAYLLAN,HUAYLLAN,2025-10-27 19:17:40,2025-10-27 19:17:40
1070,119,021303,ELEAZAR GUZMAN BARRON,PAMPACHACRA,2025-10-27 19:17:40,2025-10-27 19:17:40
1071,94,021204,HUAYLAS,HUAYLAS,2025-10-27 19:17:40,2025-10-27 19:17:40
1072,119,021308,MUSGA,MUSGA,2025-10-27 19:17:40,2025-10-27 19:17:40
1073,153,021708,PARARIN,PARARIN,2025-10-27 19:17:40,2025-10-27 19:17:40
1074,23,020509,HUASTA,HUASTA,2025-10-27 19:17:40,2025-10-27 19:17:40
1075,153,021706,MARCA,MARCA,2025-10-27 19:17:40,2025-10-27 19:17:40
1076,115,010516,SAN CRISTOBAL,OLTO,2025-10-27 19:17:40,2025-10-27 19:17:40
1077,51,060407,COCHABAMBA,COCHABAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
1078,65,060602,CALLAYUC,CALLAYUC,2025-10-27 19:17:40,2025-10-27 19:17:40
1079,186,010704,EL MILAGRO,EL MILAGRO,2025-10-27 19:17:40,2025-10-27 19:17:40
1080,50,030606,ONGOY,ONGOY,2025-10-27 19:17:40,2025-10-27 19:17:40
1081,99,060803,CHONTALI,CHONTALI,2025-10-27 19:17:40,2025-10-27 19:17:40
1082,19,010201,BAGUA,BAGUA,2025-10-27 19:17:40,2025-10-27 19:17:40
1083,31,080507,QUEHUE,QUEHUE,2025-10-27 19:17:40,2025-10-27 19:17:40
1084,140,081008,PILLPINTO,PILLPINTO,2025-10-27 19:17:40,2025-10-27 19:17:40
1085,32,080604,MARANGANI,MARANGANI,2025-10-27 19:17:40,2025-10-27 19:17:40
1086,10,030303,HUAQUIRCA,HUAQUIRCA,2025-10-27 19:17:40,2025-10-27 19:17:40
1087,53,080707,QUIÑOTA,QUIÑOTA,2025-10-27 19:17:40,2025-10-27 19:17:40
1088,185,081303,HUAYLLABAMBA,HUAYLLABAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
1089,10,030307,SABAINO,SABAINO,2025-10-27 19:17:40,2025-10-27 19:17:40
1090,75,030713,VIRUNDO,SAN JUAN DE VIRUNDO,2025-10-27 19:17:40,2025-10-27 19:17:40
1091,31,080503,KUNTURKANKI,EL DESCANSO,2025-10-27 19:17:40,2025-10-27 19:17:40
1092,31,080502,CHECCA,CHECCA,2025-10-27 19:17:40,2025-10-27 19:17:40
1093,10,030304,JUAN ESPINOZA MEDRANO,MOLLEBAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
1094,10,030301,ANTABAMBA,ANTABAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
1095,17,030403,CARAYBAMBA,CARAYBAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
1096,50,030610,EL PORVENIR,SAN PEDRO HUAMBURQUE,2025-10-27 19:17:40,2025-10-27 19:17:40
1097,31,080504,LANGUI,LANGUI,2025-10-27 19:17:40,2025-10-27 19:17:40
1098,185,081305,MARAS,MARAS,2025-10-27 19:17:40,2025-10-27 19:17:40
1099,32,080603,COMBAPATA,COMBAPATA,2025-10-27 19:17:40,2025-10-27 19:17:40
1100,140,081006,OMACHA,OMACHA,2025-10-27 19:17:40,2025-10-27 19:17:40
1101,17,030407,IHUAYLLO,IHUAYLLO,2025-10-27 19:17:40,2025-10-27 19:17:40
1102,17,030414,TAPAIRIHUA,TAPAIRIHUA,2025-10-27 19:17:40,2025-10-27 19:17:40
1103,172,050907,PAICO,PAICO,2025-10-27 19:17:40,2025-10-27 19:17:40
1104,75,030708,PROGRESO,PROGRESO,2025-10-27 19:17:40,2025-10-27 19:17:40
1105,172,050903,CHALCOS,CHALCOS,2025-10-27 19:17:40,2025-10-27 19:17:40
1106,123,210804,LLALLI,LLALLI,2025-10-27 19:17:40,2025-10-27 19:17:40
1107,17,030404,CHAPIMARCA,CHAPIMARCA,2025-10-27 19:17:40,2025-10-27 19:17:40
1108,75,030701,CHUQUIBAMBILLA,CHUQUIBAMBILLA,2025-10-27 19:17:40,2025-10-27 19:17:40
1109,17,030401,CHALHUANCA,CHALHUANCA,2025-10-27 19:17:40,2025-10-27 19:17:40
1110,31,080501,YANAOCA,YANAOCA,2025-10-27 19:17:40,2025-10-27 19:17:40
1111,3,080205,POMACANCHI,POMACANCHI,2025-10-27 19:17:40,2025-10-27 19:17:40
